Name,Address,Country,Publication Title,Publication Number,Year,Match,Type organization
Univ Fed Santa Catarina,Dept Fis  BR-88040900 Florianopolis  SC  Brazil,Brazil,A minimal model for excitable and bursting elements,169129200035,2001,Universidade Federal de Santa Catarina,Academic
Univ Fed Santa Catarina,Dept Fis  BR-88040900 Florianopolis  SC  Brazil,Brazil,A very stochastic resonant neuron model,169129200057,2001,Universidade Federal de Santa Catarina,Academic
Univ Fed Santa Catarina,GSIGMA  BR-88040900 Florianopolis  SC  Brazil,Brazil,Managing distributed business processes in the virtual enterprise,168281500007,2001,Universidade Federal de Santa Catarina,Academic
Univ Fed Santa Catarina,Dept Automacao & Sistemas  BR-88040900    Florianopolis  SC  Brazil,Brazil,A proof strategy based on a dual representation,174952100006,2001,Universidade Federal de Santa Catarina,Academic
Univ Fed Santa Catarina,Dept Informat & Stat  BR-88040900    Florianopolis  SC  Brazil,Brazil,A hybrid expert system for the diagnosis of epileptic crisis,166946100020,2001,Universidade Federal de Santa Catarina,Academic
Univ Fed Santa Catarina,Dept Elect Engn  Biomed Engn Lab GPEB     BR-88040900 Florianopolis  SC  Brazil,Brazil,A hybrid expert system for the diagnosis of epileptic crisis,166946100020,2001,Universidade Federal de Santa Catarina,Academic
Univ Fed Santa Catarina,Dept Comp  INE  BR-88049200 Florianopolis  SC     Brazil,Brazil,"Modelling of radiological examinations with POKMAT, a process oriented
   knowledge management tool",175009500055,2001,Universidade Federal de Santa Catarina,Academic
Univ Fed Santa Catarina,Florianopolis  SC  Brazil,Brazil,A hybrid approach for the management of FAQ documents in Latin languages,175008700015,2001,Universidade Federal de Santa Catarina,Academic
Univ Fed Santa Catarina,Curso Posgrad Ciencia Computacao  BR-88015530    Florianopolis  SC  Brazil,Brazil,Political analysis using fuzzy MCDM,180042100005,2001,Universidade Federal de Santa Catarina,Academic
UNESP,IBILCE  DCCE  Sao Jose Do Rio Preto  Brazil,Brazil,Aggregation in the generalized transportation problem,173650300012,2001,Universidade Estadual Paulista,Academic
UNESP,Inst Biociencias  Sao Paulo  Brazil,Brazil,Coexisting spatio-temporal scales in neuroscience,170978700002,2001,Universidade Estadual Paulista,Academic
Technol Inst Aeronaut,Dept Syst & Control  Sao Paulo  Brazil,Brazil,Adaptive observers for unknown general nonlinear systems,171543000002,2001,Instituto Tecnológico de Aeronáutica,Academic
Univ Presbiteriana Mackenzie,BR-01302907 Sao Paulo  Brazil,Brazil,"Definition and application of a five-parameter characterization of
   one-dimensional cellular automata rule space",172208000003,2001,Universidade Presbiteriana Mackenzie,Academic
LAC,Inst Nacl Pesquisas Espaciais  BR-12201970 Sao Jose Dos Campos  SP     Brazil,Brazil,Constructive genetic algorithm for clustering problems,172245100003,2001,Faculdade Presidente Antônio Carlos de Lambari,Academic
Univ Santa Cruz do Sul,BR-96815900 Santa Cruz Do Sul  Brazil,Brazil,Constructive genetic algorithm for clustering problems,172245100003,2001,Universidade de Santa Cruz do Sul,Academic
Inst Dante Pazzanese Cardiol,BR-04012180 Sao Paulo  Brazil,Brazil,"A neural network with asymmetric basis functions for feature extraction
   of ECG P waves",171123100028,2001,Instituto Nacional de Cardiologia,Health
Univ Fed Paraiba,Dept Quim  BR-58051970 Joao Pessoa  PB  Brazil,Brazil,"The successive projections algorithm for variable selection in
   spectroscopic multicomponent analysis",170018200001,2001,Universidade Federal da Paraíba,Academic
Univ Fed Rio Grande do Sul,Inst Informat  BR-91501970 Porto Alegre  RS     Brazil,Brazil,Interaction in the segmentation of medical images: A survey,169672400004,2001,Universidade Federal do Rio Grande do Sul,Academic
Escola Tecn Fed Mato Grosso,Cuiaba  Mato Grosso  Brazil,Brazil,A minimal model for excitable and bursting elements,169129200035,2001,Universidade Federal de Mato Grosso,Academic
Univ Fed Uberlandia,Dept Matemat  BR-38400 Uberlandia  MG  Brazil,Brazil,"Smoothing and edge detection by time-varying coupled nonlinear diffusion
   equations",168642900001,2001,Universidade Federal de Uberlândia,Academic
Automat Inst,Campinas  SP  Brazil,Brazil,"The FIRA 1999 championship (vol 32, pg 253, 2000)",168405100004,2001,Instituto Stela,Other
Univ Estadual Paulista,Fac Engn  BR-12516410 Sao Paulo  Brazil,Brazil,"Chemosystematic studies of natural compounds isolated from Asteraceae:
   characterization of tribes by principal component analysis",168000300003,2001,Universidade Estadual Paulista,Academic
State Univ Campinas,UNICAMP  Dept Mat Engn  BR-13083970 Campinas  SP     Brazil,Brazil,"The use of a heuristic search technique for the optimization of quality
   of steel billets produced by continuous casting",167954100011,2001,Universidade Estadual de Campinas,Academic
Pontificia Univ Catolica Chile,Tecgraf Comp Sci Dept  BR-22453900 Rio    De Janeiro  Brazil,Brazil,Extending software through metaphors and metonymies,167887300003,2001,Pontifícia Universidade Católica do Paraná,Academic
Univ Estadual Campinas,Inst Quim  BR-13083970 Campinas  SP  Brazil,Brazil,"Modeling kinetic spectrophotometric data of aminophenol isomers by
   PARAFAC2",167347100010,2001,Universidade Estadual de Campinas,Academic
Unicamp,Inst Comp  BR-13083970 Campinas  SP  Brazil,Brazil,A conceptual framework to model chronic and long-term diseases,175009500054,2001,Universidade Estadual de Campinas,Academic
Univ Vale Itajai,Sao Jose Dos Campos  Brazil,Brazil,A hybrid approach for the management of FAQ documents in Latin languages,175008700015,2001,Universidade do Vale do Itajaí,Academic
Fac Engn Ind,BR-09850901 Sao Bernardo Do Campo  SP  Brazil,Brazil,Accurate adaptation-guided similarity metric for case-based planning,175008700037,2001,Faculdade Eniac,Academic
Fac Engn Ind,BR-09850901 Sao Bernardo Do Campo  SP  Brazil,Brazil,"Releasing memory space through a case-deletion policy with a lower bound
   for residual competence",175008700038,2001,Faculdade Eniac,Academic
Univ Fed Mato Groso Sul,Dept Comp & Estatist  BR-79069 Campo Grande     MS  Brazil,Brazil,A coarse-grained parallel algorithm for maximal cliques in circle graphs,227039400069,2001,Universidade Federal de Mato Grosso do Sul,Academic
Univ Fed Rio de Janeiro,Inst Matemat & Nucl Comp Elect  BR-21945970 Rio    De Janeiro  Brazil,Brazil,A coarse-grained parallel algorithm for maximal cliques in circle graphs,227039400069,2001,Universidade Federal do Rio de Janeiro,Academic
Univ Fed Santa Maria,BR-97119900 Santa Maria  RS  Brazil,Brazil,Visualisation of distributed applications for performance debugging,227039400088,2001,Universidade Federal de Santa Maria,Academic
IFM,UFPel  BR-96010900 Pelotas  RS  Brazil,Brazil,"Characterizing the software development process: A new approach based on
   Kolmogorov complexity",189225100020,2001,Instituto Federal de Educação Ciência e Tecnologia do Maranhão,Academic
UFRGS,BR-91501970 Porto Alegre  RS  Brazil,Brazil,"Characterizing the software development process: A new approach based on
   Kolmogorov complexity",189225100020,2001,Universidade Federal do Rio Grande do Sul,Academic
UFRGS,Inst Informat  BR-91501970 Porto Alegre  RS  Brazil,Brazil,Hyper-Automaton system applied to geometry demonstration environment,189225100036,2001,Universidade Federal do Rio Grande do Sul,Academic
Pontificia Univ Catolica Rio Grande do Sul,Dept Math  Inst Comp  Porto    Alegre  Brazil,Brazil,Optimization problems categories,189225100023,2001,Pontifícia Universidade Católica do Rio Grande do Sul,Academic
Ctr Ciencias Exatas & Tecnol,BR-93022000 Sao Leopoldo  RS  Brazil,Brazil,Hyper-Automaton system applied to geometry demonstration environment,189225100036,2001,Faculdade Unime de Ciências Exatas e Tecnológicas,Academic
Univ Fed Rio Grande Sul,Inst Informat  Programa Pos Grad Computac     BR-91501900 Porto Alegre  RS  Brazil,Brazil,Distributed execution of functional programs using the JVM,189225100044,2001,Universidade Federal do Rio Grande,Academic
Univ Catolica Pelotas,UCPel  Escola Informat  BR-96010000 Pelotas  RS     Brazil,Brazil,Distributed execution of functional programs using the JVM,189225100044,2001,Universidade Católica de Pelotas,Academic
PUCRIO,Dept Civil Engn  Rio De Janeiro  Brazil,Brazil,A neural network system for patch load prediction,171806500010,2001,Pontifícia Universidade Católica do Rio Grande do Sul,Academic
State Univ Rio de Janeiro,UERJ  Comp Sci & Syst Engn Dept  Rio De    Janeiro  Brazil,Brazil,A neural network system for patch load prediction,171806500010,2001,Universidade do Estado do Rio de Janeiro,Academic
State Univ Rio de Janeiro,UERJ  Dept Struct Engn  Rio De Janeiro     Brazil,Brazil,A neural network system for patch load prediction,171806500010,2001,Universidade do Estado do Rio de Janeiro,Academic
Fed Univ Para,Dept Informat  DI UFPA  Belem  Para  Brazil,Brazil,"Using OLAP and data mining for content planning in natural language
   generation",174117800014,2001,Universidade Federal do Pará,Academic
Univ Fed Pernambuco,Ctr Informat  Cln UFPE  Recife  PE  Brazil,Brazil,"Using OLAP and data mining for content planning in natural language
   generation",174117800014,2001,Universidade Federal de Pernambuco,Academic
Catholic Univ,PUC RIO  BR-22452970 Rio De Janeiro  Brazil,Brazil,An online learning approach: A methodology for time varying applications,169203900002,2001,Universidade Católica de Santos,Academic
Univ Fed Santa Catarina,Dept Elect Engn  Circuits & Signal Proc Lab     LINSE  Santa Catarina  Brazil,Brazil,Image segmentation by histogram thresholding using fuzzy sets,180905100013,2002,Universidade Federal de Santa Catarina,Academic
Univ Fed Santa Catarina,Dept Informat & Stat  BR-88040900    Florianopolis  SC  Brazil,Brazil,An agent-based system for supporting learning from case studies,189008100076,2002,Universidade Federal de Santa Catarina,Academic
Univ Fed Santa Catarina,BR-88040900 Florianopolis  SC  Brazil,Brazil,Altruistic agents in dynamic games,182748800008,2002,Universidade Federal de Santa Catarina,Academic
Univ Fed Santa Catarina,Dept Automacao & sistemas  BR-88040900    Florianopolis  SC  Brazil,Brazil,Dynamic social knowledge: The timing evidence,182748800017,2002,Universidade Federal de Santa Catarina,Academic
CEFET PR,BR-80230901 Curitiba  Parana  Brazil,Brazil,"Applying intelligent software agents in a distributed channel allocation
   scheme for cellular networks",180545600004,2002,Centro Federal de Educação Tecnológica do Paraná,Academic
CEFET PR,CPGEI  BR-80230901 Curitiba  Parana  Brazil,Brazil,Mining comprehensible rules from data with an ant colony algorithm,182748800025,2002,Centro Federal de Educação Tecnológica do Paraná,Academic
Univ Sao Paulo,Inst Ciencias Matemat & Computacao  BR-13560970 Sao    Carlos  SP  Brazil,Brazil,Bayesian-learning based guidelines to determine equivalent mutants,181785500006,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Dept Elect Engn  BR-13566590 Sao Carlos  SP  Brazil,Brazil,"A stochastic neural model for fast identification of spatiotemporal
   sequences",180047800007,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Inst Fis Sao Carlos  Cybernet Vis Res Grp  BR-13566590    Sao Carlos  SP  Brazil,Brazil,"Biological image restoration in optical-sectioning microscopy using
   prototype image constraints",179837600003,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Inst Matemat & Estatist  Dept Ciencia Comp  BR-05508900    Sao Paulo  Brazil,Brazil,Segmentation of microarray images by mathematical morphology,179837600004,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Escola Super Agr Luiz De Queiroz  Dept Agroind Food &    Nutr  Sao Paulo  Brazil,Brazil,A multi-way analysis of starch cassava properties,179135600002,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Polytech Sch  Dept Comp Engn  BR-05508900 Sao Paulo     Brazil,Brazil,Designing reusable rule-based architectures with design patterns,178698800007,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Dept Elect Engn  Sao Carlos  SP  Brazil,Brazil,"A distributed robotic control system based on a temporal self-organizing
   neural network",180855700007,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Inst Phys Sao Carlos  Cybernet Vis Res Grp  BR-13560970    Sao Carlos  SP  Brazil,Brazil,Estimating derivatives and curvature of open curves,177636300011,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Cybernet Vis Res Grp  Inst Fis Sao Carlos  BR-13560970    Sao Carlos  SP  Brazil,Brazil,"Realistic neuromorphic models and their application to neural
   reorganization simulations",178464600034,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Inst Fis  BR-05315970 Sao Paulo  Brazil,Brazil,"Computational capacity of an odorant discriminator: The linear
   separability of curves",177193800009,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Inst Fis Sao Carlos  Cybernet Vis Res Grp  BR-13560970    Sao Carlos  SP  Brazil,Brazil,A shape analysis framework for neuromorphometry,178048700004,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Polytech Sch  BR-05424970 Sao Paulo  Brazil,Brazil,Optimal control of ship unloaders using reinforcement learning,182977100005,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Dept Elect Engn  Sao Carlos  SP  Brazil,Brazil,"A self-organizing context-based approach to the tracking of multiple
   robot trajectories",176001400008,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Inst Phys  BR-05508 Sao Paulo  Brazil,Brazil,On Voronoi diagrams and medial axes,178764200003,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,IFSC  Inst Phys  BR-13560970 Sao Carlos  SP  Brazil,Brazil,"Multiscale skeletons by image foresting transform and its application to
   neuromorphometry",175237700011,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,FFCLRP  Dept Psicol & Educ  BR-14040901 Ribeirao Preto     SP  Brazil,Brazil,"Simulation of a vertebrate receptor cell of the olfactory epithelium for
   use in network models",176839200028,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,FFCLRP  Dept Fis & Matemat  BR-14040901 Ribeirao Preto     SP  Brazil,Brazil,"Simulation of a vertebrate receptor cell of the olfactory epithelium for
   use in network models",176839200028,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Dept Psicol & Educ  DFM  FFCLRP  BR-1440901 Sao Paulo     Brazil,Brazil,"Shannon's entropy applied to the analysis of tonotopic reorganization in
   a computational model of classical conditioning",176839200054,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Dept Fis & Matemat  DFM  FFCLRP  BR-1440901 Ribeirao    Preto  Brazil,Brazil,"Shannon's entropy applied to the analysis of tonotopic reorganization in
   a computational model of classical conditioning",176839200054,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,Escola Politecn  Dept Engn Telecomun & Controle     BR-05508900 Sao Paulo  Brazil,Brazil,"Shannon's entropy applied to the analysis of tonotopic reorganization in
   a computational model of classical conditioning",176839200054,2002,Universidade de São Paulo,Academic
Univ Sao Paulo,FFCLRP  Dept Fis & Matemat  BR-14040901 Ribeirao Preto     SP  Brazil,Brazil,"Tsallis information measure applied to the analysis of EEG signals in a
   model of the somatosensory system",176839200133,2002,Universidade de São Paulo,Academic
